,name,NumberofSchools,GradesOffered,DistrictEnrollment,PercentofGiftedStudents,CharterSchoolEnrollment,GeographicSizeofDistrict,AmericanIndian_AlaskanNative,Asian,NativeHawaiianorotherPacificIslander,Black,Hispanic,White,TwoOrMoreRaces,EconomicallyDisadvantaged,EnglishLearner,SpecialEducation,Female,Male,Homeless,MilitaryConnected,perc_unconnected_students,Latitude,Longitude
383,Sharpsville Area School District,3,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3456308788265611,-0.47064166728462936,-0.08267413275151632,-0.6284132257852374,-0.1594835312238368,-0.40273483609431315,-0.6837166060687205,-0.24862001396633185,-0.4604294965082057,0.45212867495119147,0.16791001595234656,-0.13782312040588024,-0.5759044153668768,-0.30237620128007153,-0.06817488952452562,0.06059513877918409,-0.647628257769584,-0.013235840097965312,-0.1806321745994818,40.07032,-74.8515
384,Shenandoah Valley School District,2,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.30927969917223147,-0.7152772839252857,-0.06743036679000998,-0.771226361952743,0.17349672852802323,-0.5177295049035728,-0.6837166060687205,-0.34799754989581577,4.736888539223292,-2.0331052369563416,-1.0333387003232226,1.5587926045400278,3.6129056022836736,-0.6452383613401687,-0.06817488952452562,0.06059513877918409,1.2418890124779434,-0.5793516294309382,2.309146418382394,40.81886,-76.210453
385,Shenango Area School District,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3592410361378978,-0.5195687906127606,-0.0854970523740175,-0.6461302769478958,-0.1594835312238368,-0.4947305711417209,-0.6837166060687205,-0.43973065998457017,-0.5987940365609576,0.6872806777476376,0.03140448001194096,-0.6358058929156006,-0.5759044153668768,-0.4606202751539623,0.8288849651318329,-0.8348050098782162,-0.4704860136838783,-0.3906463663199472,-0.5737551103334623,40.967442,-80.316703
386,Shikellamy School District,5,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.039316199085337546,-0.7642044072534168,-0.04738763747025164,-0.1284204228081175,-0.1594835312238368,-0.5177295049035728,-0.6837166060687205,-0.18746460724049557,0.6032479051473255,-0.21644074476419323,0.686631052525888,0.6265225304229927,0.42940998886925535,0.1723560203416027,-0.20618409793319842,0.19834900780340178,0.4152252067446503,-0.29629373476445175,1.5229005469144334,40.883665,-76.787365
387,Shippensburg Area School District,6,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.11039553133936622,-0.47064166728462936,-0.04004804645174859,0.3098074117511162,0.17349672852802323,1.0231990571405072,1.995664962739852,-0.057509367948093595,0.07573309619620829,-0.17033250892175292,-0.3235099134331135,0.47017910184435974,0.5012181606004076,0.014111946467711904,1.1049033819491736,-1.1103127479266466,1.773315744735061,-0.5793516294309382,-0.3116731531774753,40.049225,-77.536075
388,Slippery Rock Area School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.200915282098424,1.339661895856227,-0.07053557837476128,0.4783641084477882,0.17349672852802323,-0.3107391010469054,-0.6837166060687205,-0.44737508582529967,-0.6766240903406308,0.8071620909379821,-0.6784243068781681,-0.4099764960797973,-0.5280323008794419,0.5415921927140164,0.7598803609274964,-0.7659280753661073,-0.5885808430743488,-0.3906463663199472,-0.5737551103334623,41.058827,-80.045487
389,Smethport Area School District,2,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.39662589862599995,-0.47064166728462936,-0.08662622022301797,2.4379091207420256,-0.4924637909756968,-0.5637273724272767,-0.6837166060687205,-0.523819344232595,-0.7112152253538188,0.9316543277125712,-0.7057254140662493,0.35436915474907593,-0.647712587098029,-0.407872250529332,-1.2412531609982298,1.2315030254850197,1.5371260859541196,-0.5793516294309382,0.21249076113449866,41.804829,-78.441568
390,Solanco School District,7,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.004959882294580597,1.5842975124968832,-0.06234911146950787,0.9545710361070852,-0.4924637909756968,-0.44873270361801704,0.20941058353413697,-0.40150853078092247,0.18815428498906936,0.2953606730868948,-0.3508110206211947,-0.19572809395352211,0.0703691302134939,0.6734622542755925,0.06983431888414228,-0.0771587302450287,0.2971303773541797,-0.10758847165346078,0.08144978255650517,39.894798,-76.160056
391,Somerset Area School District,3,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.1850654786472471,-0.5195687906127606,-0.0773105854687641,0.4291283253825002,-0.1594835312238368,-0.40273483609431315,0.20941058353413697,-0.4626639375067587,-0.36530387522193875,0.6365616183209528,-0.4600154493735191,0.29646418120143403,-0.43228807190457214,-0.5924903367155384,0.345852735701483,-0.28378953378135524,-0.2933437695981727,-0.013235840097965312,0.08144978255650517,40.002934,-79.08603
392,Souderton Area School District,9,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.5230072624868525,1.9267873757938017,-0.022545944792241306,-0.4050413431709486,0.5064769882798832,1.0461979909023589,0.20941058353413697,-0.14924247803684793,0.2746321225220394,-0.12883509666355636,-0.8422309500066549,-1.1106266760062642,0.7405787330375819,0.09323398340465683,0.2768481314971515,-0.28378953378135524,-0.647628257769584,-0.5793516294309382,-1.0979190246454362,40.287177,-75.359594
393,South Allegheny School District,3,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.2770632508529914,0.11648381265294556,-0.06545432305425916,-0.796088964136805,-0.1594835312238368,-0.4947305711417209,-0.6837166060687205,0.31706749824765346,-0.3912472264818297,-0.13805674383204455,1.5602664825444836,1.002904858482665,-0.4562241291482895,1.0426984266480053,0.7598803609274964,-0.7659280753661073,0.8876045243065321,0.17546942301302573,1.653941525492427,40.322107,-79.871025
395,South Eastern School District,6,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.0980638401380694,0.5568279226061268,-0.07815746135551445,0.17609751181635785,0.17349672852802323,-0.3567369685706093,1.1025377731369945,-0.3174198465328976,-0.4604294965082057,0.5858425588942687,-0.5146176637496814,-0.9195402632990459,-0.48016018639200697,-1.1727186075864735,-0.48220251475053916,0.47385674585183224,0.5333200361351206,1.3077010016789716,-0.9668780460674428,39.731393,-76.464021
397,South Middleton School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.14457956765782776,0.26326518263733945,-0.06686578286550975,-0.4081736395090981,-0.1594835312238368,1.9661553413764365,0.20941058353413697,-0.3938641049401929,-0.4863728477680967,0.06943031745893691,0.14060890876426554,-0.6763393743989502,0.5012181606004076,-0.5661163244032238,0.6218711525188286,-0.6281742063418946,0.356177792049415,1.96816942256744,-1.0979190246454362,40.153999,-77.133367
398,South Park School District,3,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.20539457437810443,0.018629565996683205,-0.08352100863826667,-0.7979487650875813,0.17349672852802323,0.977201189616803,0.20941058353413697,0.011290464618472214,-0.5296117665345816,0.23080914290747806,-0.9241342715708982,-0.8847972791704607,-0.04931115600509324,-0.7243603982771145,0.2768481314971515,-0.28378953378135524,-0.9428653312457602,-0.20194110320895625,-1.0979190246454362,40.299239,-79.99279
399,South Side Area School District,3,"PreKH, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3666490964466001,0.26326518263733945,-0.08098038097801562,-0.1488782332666567,0.5064769882798832,-0.5407284386654247,-0.6837166060687205,-0.5161749183918655,-0.6679763065873338,0.8809352682858871,-0.6238220925020059,-1.0700931945229148,-0.5519683581231593,-0.8826044721510062,0.0008297146798058728,-0.00828179573291986,-0.647628257769584,-0.5793516294309382,-0.5737551103334623,40.56849,-80.43714
400,South Western School District,6,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.23202554477991957,0.21433805930920816,-0.04569388569675094,-0.34337425901362956,-0.1594835312238368,-0.21874336599949767,1.1025377731369945,-0.09573149715174124,-0.14046149763621665,0.2169766721547461,-0.29620880624503254,-0.6242248982060721,-0.19292749946739784,-1.0144745337125822,0.2768481314971515,-0.21491259926924638,-0.11620152551246694,-0.29629373476445175,-0.7047960889114557,39.785184,-76.959859
402,Southeast Delco School District,6,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.18223648828654856,-1.155621393878467,0.07032811078804733,-0.84473744163869,0.5064769882798832,-0.1957444322376457,-0.6837166060687205,5.469410514899358,-0.2615304701823747,-3.0982054849167135,-0.13240216311654565,1.7962029960853592,0.19004941643208106,0.06685997109234217,-1.586276182019907,1.5758876980455592,-0.9428653312457602,-0.5793516294309382,1.39185956833644,39.895453,-75.276629
403,Southeastern Greene School District,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.42229568899801473,-0.7152772839252857,-0.08634392826076785,-0.21808240548764798,-0.4924637909756968,-0.5637273724272767,-0.6837166060687205,-0.4167973824623815,-0.7198630091071158,0.959319269218035,-1.1971453434517094,0.2675116944276131,-0.647712587098029,0.8580803404617988,-3.794423516558642,3.7799496024330126,-1.0019127459409956,-0.5793516294309382,0.9987366326024596,39.804357,-79.93798
405,Southern Fulton School District,2,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.40144975185027115,-0.9599129005659419,-0.08352100863826667,1.1721677473479108,0.5064769882798832,-0.471731637379869,1.995664962739852,-0.45501951166602916,-0.5209639827812848,0.756443031511298,-0.7603276284424115,-0.17835660188922972,-0.5759044153668768,-0.22325416434312567,-0.9652347441808891,0.9559952874365892,-0.2933437695981727,-0.5793516294309382,-0.3116731531774753,39.796233,-78.201486
407,Southern Lehigh School District,5,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.003753918988512788,1.143953402543702,-0.06093765165825728,-0.4455654270457582,0.17349672852802323,1.0461979909023589,1.995664962739852,-0.3938641049401929,-0.12316593012962264,0.18931173064928214,-0.6238220925020059,-1.834438845351788,-0.312607785685985,-2.0958090385175066,0.2768481314971515,-0.28378953378135524,-0.883817916550525,-0.48499899787544276,-1.3600009818014231,40.532282,-75.402612
408,Southern Tioga School District,5,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.23278716947307326,-0.9109857772378106,-0.07335849799726245,3.88855386234753,0.17349672852802323,-0.471731637379869,-0.6837166060687205,-0.44737508582529967,-0.5296117665345816,0.7748863258482738,-0.7330265212543303,0.5107125833277089,-0.5280323008794419,1.0690724389603208,0.0008297146798058728,-0.00828179573291986,-0.647628257769584,0.5528799492350076,-0.1806321745994818,41.680546,-77.064882
409,Southern York County School District,5,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.03879935766845134,0.7036092925905204,-0.07307620603501233,-0.22454276668508152,0.5064769882798832,-0.3107391010469054,0.20941058353413697,-0.18746460724049557,-0.3566560914686417,0.4613503221196797,-0.6238220925020059,-1.2148556283920198,-0.4083520146608547,-0.4869942874662779,-0.34419330634187123,0.33610287682761947,-0.2933437695981727,-0.5793516294309382,-1.2289600032234296,39.770753,-76.737213
410,Southmoreland School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.20884018382401245,-0.5684959139408918,-0.06658349090325963,-0.47630108486385053,-0.1594835312238368,-0.4947305711417209,-0.6837166060687205,-0.4703083633474882,-0.6160896040675518,0.7841079730167619,-0.3508110206211947,0.5975700436491717,-0.6237765298543115,0.25147805727854855,0.06983431888414228,-0.0771587302450287,-0.7657230871600547,0.17546942301302573,0.3435317397124921,40.106224,-79.588338
411,Spring Cove School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.23864470553111689,-0.12815180398771067,-0.07618141761976362,0.07194865857288572,-0.1594835312238368,-0.5177295049035728,-0.6837166060687205,-0.4779527891882178,-0.49502063152139375,0.7149456192531015,-0.29620880624503254,0.08221577907515884,-0.4562241291482895,-0.03863607815691929,-1.0342393483852255,1.024872221948698,0.7695096949160618,0.5528799492350076,-0.1806321745994818,40.334621,-78.385785
412,Spring Grove Area School District,6,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.15760038074830618,-0.17707892731584196,-0.04456471784775047,0.02016788473285112,-0.1594835312238368,-0.42573376985616507,0.20941058353413697,-0.1415980521961184,-0.07127922760984066,0.2031442014020141,0.03140448001194096,-0.5547389299489021,-0.21686355671111524,-1.2254666322111039,-0.8962301399765527,0.8871183529244804,0.1199881332684741,0.5528799492350076,-0.5737551103334623,39.876151,-76.8645
414,Springfield School District,5,"K5H, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.24012272697780343,0.8503906625749145,-0.0854970523740175,-0.8231050200533446,-0.1594835312238368,1.1611926597116187,0.20941058353413697,0.02657931629993129,-0.3912472264818297,0.004878787279520851,-0.24160659186887024,-1.4870090040659365,-0.1689914422236804,-0.43424626284164763,1.2429125903578464,-1.2480666169508643,-0.8247705018552898,-0.29629373476445175,-1.2289600032234296,39.928518,-75.339792
415,Springfield Township School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.08238631715918789,0.26326518263733945,-0.08662622022301797,-0.82222406170824,-0.1594835312238368,0.2182363754756891,-0.6837166060687205,0.17182340727379233,-0.02804030884335566,-0.19799745042721684,0.44092108783315775,-1.53333298290405,-0.07324721324881069,0.6207142296509612,-0.2751887021375348,0.2672259423155106,-0.8247705018552898,-0.5793516294309382,-1.2289600032234296,40.103059,-75.192641
416,State College Area School District,11,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.6341281671173863,2.416058609075114,-0.016053229660488607,0.5906373553183357,0.17349672852802323,1.460178798615694,1.1025377731369945,-0.3174198465328976,-0.32206495645545374,-0.0458402721471639,0.686631052525888,-1.6665144220636265,0.2139854736757985,-1.7265728661450932,0.5528665483144922,-0.5592972718297857,-0.11620152551246694,-0.5793516294309382,-1.3600009818014231,40.786324,-77.808687
417,Steel Valley School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.276890970380696,0.4589736759498644,-0.021699068905490955,-0.8491422333642127,-0.1594835312238368,-0.14974656471394185,-0.6837166060687205,2.4804400111741107,-0.4863728477680967,-1.3922007587464211,1.1507498747232667,1.1302958002874774,-0.09718327049252815,2.0712849068282986,-0.34419330634187123,0.33610287682761947,0.5923674508303559,-0.5793516294309382,1.916023482648414,40.389606,-79.899806
418,Steelton-Highspire School District,2,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.2770632508529914,-1.3024027638628606,-0.027909492074993537,-0.8628460298436169,0.17349672852802323,-0.4947305711417209,-0.6837166060687205,3.3977711120616543,1.6236863880363714,-3.084373014163981,1.614868696920646,1.9235939378901716,1.1235556489370608,0.11960799571697242,0.0008297146798058728,-0.00828179573291986,4.489496820715882,0.08111679145753016,2.440187396960388,40.238023,-76.831744
419,Sto-Rox School District,3,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.350282451578537,-1.2534756405347294,0.08246666516480239,-0.8552110575193774,-0.4924637909756968,-0.5637273724272767,-0.6837166060687205,4.024614031001477,-0.3566560914686417,-2.6786205387505064,3.3075373425816754,2.7574255569762145,-0.36047990017341985,1.9394148452667224,0.6218711525188286,-0.6281742063418946,3.662833014982588,-0.5793516294309382,2.178105439804401,40.472465,-80.075562
420,Stroudsburg Area School District,7,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.24753078728650568,-0.030297557331448087,-0.008713638641985553,-0.16796566407725547,0.17349672852802323,0.24123530923754108,1.1025377731369945,0.9591992688689339,1.5026174154902137,-1.3184275813985167,-0.6784243068781681,0.0706347843656307,0.5012181606004076,-0.09138410278154954,-0.2751887021375348,0.33610287682761947,-0.1752489402077021,-0.5793516294309382,-0.049591196021488315,40.984548,-75.207548
421,Sullivan County School District,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.4191946404966975,-0.47064166728462936,-0.08041579705351538,3.54057531603123,-0.4924637909756968,-0.5637273724272767,-0.6837166060687205,-0.4626639375067587,-0.6593285228340368,0.9178218569598392,-0.9787364859470605,-0.10308013627729501,-0.647712587098029,0.8844543527741136,-0.41319791054620275,0.40497981133972344,-0.8247705018552898,-0.5793516294309382,-0.3116731531774753,41.338075,-75.738704
422,Susquehanna Community School District,2,"K4H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.38353258273154944,-1.2534756405347294,-0.08521476041176738,0.12216328424384547,-0.1594835312238368,-0.42573376985616507,-0.6837166060687205,-0.43973065998457017,-0.6160896040675518,0.8348270324434467,-0.9241342715708982,1.1360862976422412,-0.647712587098029,1.1481944758972658,2.692009278648891,-2.6944822417051304,0.17903554796370938,-0.29629373476445175,0.6056136968684791,41.95092,-75.590955
424,Susquenita School District,3,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.22003841452321354,-0.3727874206283669,-0.036942834866997294,0.009204847549327835,-0.1594835312238368,-0.40273483609431315,0.20941058353413697,-0.4626639375067587,-0.1491092813895137,0.3460797325135789,0.5501255165854824,-0.2420520727916359,-0.4083520146608547,0.35697410652780903,-0.7582209315678798,0.7493644839002628,-0.05715411081723165,0.9302904754569896,-0.3116731531774753,40.353831,-77.002711
425,Tamaqua Area School District,4,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.16645918763934373,-0.17707892731584196,-0.04654076158350129,0.31421220347663903,-0.4924637909756968,-0.40273483609431315,1.1025377731369945,-0.2333311622848728,0.5081222838610583,0.15242514197532936,-1.1971453434517094,0.5628270595205869,-0.025375098761375788,1.1481944758972658,-0.2751887021375348,0.33610287682761947,-0.41143859898864316,-0.5793516294309382,-0.049591196021488315,40.797158,-75.972075
426,Titusville Area School District,6,"K4H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.19884791643087918,-0.2749331739721043,-0.07138245426151163,1.0704660006186182,-0.1594835312238368,-0.44873270361801704,-0.6837166060687205,-0.4855972150289473,-0.4431339290016117,0.6550049126579292,-0.18700437749270796,1.1360862976422412,-0.5280323008794419,0.04048595878002657,1.7259448197881915,-1.7302051585356164,0.7104622802208265,9.138969420785097,0.47457271829048564,41.64634,-79.71919
427,Towanda Area School District,3,"K4F, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.26552045920919953,-1.0577671472222043,-0.07364078995951256,0.70163810680151,-0.1594835312238368,-0.44873270361801704,-0.6837166060687205,-0.40150853078092247,-0.5728506853010668,0.8117729145222266,-1.0333387003232226,0.7828659590016259,-0.5759044153668768,-1.1727186075864735,0.8978895693361693,-0.903681944390325,-0.5295334283791135,-0.5793516294309382,0.7366546754464726,41.767423,-76.450862
428,Tredyffrin-Easttown School District,8,"K5H, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.6732358343284424,3.44352819896587,-0.0823918407892662,-0.61343693391846,-0.1594835312238368,6.174960219795341,-0.6837166060687205,-0.3021309948514386,-0.32206495645545374,-0.9449508710747503,0.38631887345699545,-2.3440026125710367,0.0703691302134939,-0.6452383613401687,-0.13717949372886204,0.12947207329129293,-0.7657230871600547,0.17546942301302573,-1.8841648961133972,40.07244,-75.42633
429,Tri-Valley School District,3,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3707838277816897,-0.6663501605971544,-0.08408559256276692,0.08183496889017026,0.17349672852802323,-0.5407284386654247,0.20941058353413697,-0.5008860667104064,-0.6074418203142548,0.8763244447016426,-0.8695320571947359,-0.5721104220131945,-0.647712587098029,0.6734622542755925,-2.4833360366762656,2.4712878467029595,-0.05715411081723165,0.2698220545685212,-0.7047960889114557,40.64781,-76.520181
430,Trinity Area School District,6,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.044067549505636704,-0.12815180398771067,-0.06827724267676033,-0.006554518401987021,0.17349672852802323,-0.3567369685706093,1.995664962739852,-0.3862196790994634,-0.5469073340411758,0.5028477343778762,0.49552330220932006,-0.1609851098249369,-0.43228807190457214,0.8317063281494832,1.17390798615351,-1.1791896824387555,0.17903554796370938,-0.10758847165346078,-0.3116731531774753,40.163297,-80.249764
431,Troy Area School District,3,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.28050886029889943,0.11648381265294556,-0.08295642471376644,1.817127140225014,-0.1594835312238368,-0.40273483609431315,-0.6837166060687205,-0.4779527891882178,-0.5555551177944726,0.8348270324434467,-0.9787364859470605,0.5454555674562941,-0.5280323008794419,0.38334811884012465,-1.0342393483852255,1.024872221948698,0.356177792049415,-0.48499899787544276,0.21249076113449866,41.78714,-76.78679
432,Tulpehocken Area School District,4,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.29618638327778096,-0.3727874206283669,-0.07787516939326433,0.10307585343324668,-0.4924637909756968,-0.3107391010469054,-0.6837166060687205,-0.40150853078092247,0.5600089863808405,0.09248443538015708,-0.43271434218543814,-0.1262421256963521,0.09430518745721136,1.2273165128342116,-2.414331432471934,2.4024109121908555,-0.41143859898864316,0.17546942301302573,-0.3116731531774753,40.45847,-76.28397
433,Tunkhannock Area School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.1742118088926368,-0.8131315305815481,-0.06686578286550975,2.0226840874160774,-0.1594835312238368,-0.4947305711417209,1.1025377731369945,-0.4779527891882178,-0.5987940365609576,0.7933296201852501,-0.5419187709377625,1.7904124987305954,-0.43228807190457214,-0.06501009046923395,0.2768481314971515,-0.28378953378135524,-0.8247705018552898,-0.20194110320895625,0.867695654024466,41.54198,-75.951735
435,Tuscarora School District,6,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.14475184813012318,-1.0088400238940731,-0.05952619184700669,1.1336013486844445,-0.1594835312238368,-0.5177295049035728,2.8887921523427096,-0.43973065998457017,-0.3739516589752357,0.6088966768154889,-0.29620880624503254,0.16328274204185741,-0.43228807190457214,-1.2782146568357347,-0.2751887021375348,0.2672259423155106,1.064746768392238,-0.10758847165346078,-0.1806321745994818,39.828121,-77.906147
436,Tussey Mountain School District,3,"PreKH, PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.36010243849937484,-1.1066942705503355,-0.0854970523740175,0.806276381347818,-0.1594835312238368,-0.4947305711417209,-0.6837166060687205,-0.4932416408696768,-0.7025674416005218,0.8809352682858871,-0.6238220925020059,0.8233994404849754,-0.647712587098029,-0.407872250529332,-0.9652347441808891,0.9559952874365892,-0.41143859898864316,-0.3906463663199472,0.47457271829048564,40.220241,-78.236684
437,Twin Valley School District,5,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.010545360212005523,1.3885890191843582,-0.07194703818601186,-0.01673448150097308,-0.1594835312238368,-0.3797359023324612,-0.6837166060687205,-0.409152956621652,-0.02804030884335566,0.36452302685055527,-0.13240216311654565,-0.861635289751404,-0.3365438429297024,1.1218204635849511,1.9329586324012007,-1.936835962071943,-0.1752489402077021,0.36417468612401666,-0.8358370674894492,40.161203,-75.854346
438,Tyrone Area School District,3,"PreKH, PreKF, K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.23158120616700545,-1.155621393878467,-0.07025328641251116,0.7469585194441111,-0.1594835312238368,-0.44873270361801704,1.1025377731369945,-0.43208623414384056,-0.6593285228340368,0.8486595031961787,-0.8968331643828171,0.3833216415228969,-0.5998404726105941,-1.0144745337125822,0.2768481314971515,-0.28378953378135524,0.5923674508303559,-0.48499899787544276,-0.049591196021488315,40.67009,-78.251271
439,Union Area School District,3,"K4H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.4019665932671574,-1.1066942705503355,-0.08747309610976832,-0.7717157832555788,0.5064769882798832,-0.4947305711417209,-0.6837166060687205,0.3400007757698421,-0.6160896040675518,0.11092772971713347,0.6593299453378066,0.6091510383587002,-0.6237765298543115,-0.09138410278154954,0.20784352729281508,-0.21491259926924638,-0.5295334283791135,-0.5793516294309382,0.21249076113449866,40.999056,-80.384393
440,Union City Area School District,3,"K4H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3576905118872392,-0.7642044072534168,-0.08465017648726715,-0.13752365904086467,-0.4924637909756968,-0.5177295049035728,-0.6837166060687205,-0.45501951166602916,-0.5555551177944726,0.7979404437694939,-0.6784243068781681,1.112924308223185,-0.5040962436357244,1.4383086113327335,-0.34419330634187123,0.40497981133972344,1.5961735006493547,-0.5793516294309382,1.653941525492427,41.891287,-79.83661
441,Union School District,2,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.433149358752625,-0.47064166728462936,-0.08098038097801562,-0.13615327939292424,-0.4924637909756968,-0.5637273724272767,-0.6837166060687205,-0.4167973824623815,-0.6506807390807398,0.8855460918701308,-0.9514353787589793,1.0318573452564859,-0.647712587098029,0.9635763897110593,-1.0342393483852255,1.024872221948698,0.8285571096112968,-0.5793516294309382,0.6056136968684791,41.035054,-79.503199
442,Uniontown Area School District,9,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.09237858455232116,-0.6174230372690231,-0.03637825094249706,1.5549930904261249,-0.4924637909756968,-0.42573376985616507,8.247555289959854,0.6075556801953756,-0.4258383614950177,-0.2394948626854134,0.8777388028424555,1.3213822129946955,-0.28867172844226757,-0.012262065844603693,0.5528665483144922,-0.5592972718297857,0.0609407185732388,-0.5793516294309382,1.653941525492427,39.895725,-79.721032
443,Unionville-Chadds Ford School District,6,"K5H, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.12400568865070292,1.0950262792155707,-0.08408559256276692,-0.13546808956895395,0.17349672852802323,2.9091116256123657,0.20941058353413697,-0.40150853078092247,-0.2355871189224837,-0.17033250892175292,-0.2689076990569514,-2.3382121152162725,-0.3365438429297024,-0.09138410278154954,-0.6202117231592119,0.61161061487605,-0.7657230871600547,-0.5793516294309382,-1.8841648961133972,39.883155,-75.721266
444,United School District,2,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.37009470589250815,0.26326518263733945,-0.0823918407892662,0.4065170611914832,-0.4924637909756968,-0.40273483609431315,-0.6837166060687205,-0.523819344232595,-0.5987940365609576,0.8809352682858871,-0.8968331643828171,0.08221577907515884,-0.5280323008794419,0.09323398340465683,2.139972445014205,-2.1434667656082644,-0.05715411081723165,0.7415852123459985,-0.049591196021488315,40.467048,-79.044549
445,Upper Adams School District,4,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.24622504631211456,-0.07922468065957938,-0.061784527545007635,-0.06900467664384352,-0.1594835312238368,-0.5407284386654247,3.781919341945567,-0.44737508582529967,1.8744721168819845,-0.470036041897615,-0.9787364859470605,0.20960672087997118,2.128870053173193,-0.1705061397184954,0.06983431888414228,-0.0771587302450287,-0.4704860136838783,-0.29629373476445175,0.08144978255650517,39.93455,-77.248333
